"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[W]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          14,      -3.399404684,      -3.187110865,      -3.408272868,      -3.099737611,      -5.385443007,      0.4185391571,   1.382747111e-06,      0.1190768297,                 1,                 1,                 1,              0.75,       10.45531571,      -1.113153893,    -0.07687514583,    0.000555494161,      0.1911774636,     0.05000757973,       10.45531571,    -0.07687514583,      -1.113153893,     -0.1064677455
          0,           0,          15,      -3.438981143,      -3.200363449,      -3.418396661,      -3.112155767,       -5.47801533,      0.3294417057,   1.379335428e-06,      0.1188265855,                 1,                 1,                 1,              0.75,       10.63520801,      -1.161753607,    -0.07979888956,   0.0004660104011,      0.1911773028,     0.05216966567,       10.63520801,    -0.07979888956,      -1.161753607,     -0.1092365665
          0,           0,          16,      -3.476585633,      -3.213180078,      -3.429798878,       -3.12628081,      -5.562638406,      0.2480095629,   1.375107358e-06,      0.1185182631,                 1,                 1,                 1,              0.75,       10.78438275,      -1.210111538,    -0.08230427143,    0.000363704344,      0.1905785549,     0.05409824024,       10.78438275,    -0.08230427143,      -1.210111538,     -0.1122096245
          0,           0,          17,      -3.510792349,      -3.225881583,      -3.442947441,      -3.142361671,      -5.640534233,      0.1730669275,   1.367695522e-06,      0.1179828888,                 1,                 1,                 1,              0.75,       10.90647977,      -1.258324335,    -0.08441086945,   0.0002500606776,      0.1895088757,     0.05580054493,       10.90647977,    -0.08441086945,      -1.258324335,     -0.1153740127
          0,           0,          18,      -3.543250204,      -3.237785569,      -3.456671893,      -3.159417983,       -5.71258289,      0.1037619355,   1.360321813e-06,      0.1174495466,                 1,                 1,                 1,              0.75,       11.00395338,      -1.306407287,    -0.08613736876,   0.0001267693752,       0.188067043,     0.05727962997,       11.00395338,    -0.08613736876,      -1.306407287,     -0.1187216305
          0,           0,          19,      -3.573784498,      -3.249066877,      -3.470949037,      -3.177347196,      -5.779606282,      0.0393030116,   1.353021983e-06,      0.1169207678,                 1,                 1,                 1,              0.75,       11.07907531,      -1.354352629,    -0.08750466342,  -4.406879795e-06,       0.186345541,     0.05853977581,       11.07907531,    -0.08750466342,      -1.354352629,     -0.1222441938
          0,           0,          20,      -3.602236712,      -3.259863433,      -3.485735483,      -3.196052604,      -5.842275801,    -0.02095784273,   1.345827184e-06,      0.1163987724,                 1,                 1,                 1,              0.75,       11.13394563,      -1.402135252,    -0.08853503944,  -0.0001416483093,      0.1844302077,     0.05958637095,       11.13394563,    -0.08853503944,      -1.402135252,     -0.1259333662
          0,           0,          21,      -3.628503659,      -3.270272367,      -3.500974729,      -3.215443168,      -5.901131173,    -0.07754487471,   1.338764458e-06,      0.1158855054,                 1,                 1,                 1,              0.75,       11.17050358,      -1.449717061,    -0.08925199506,  -0.0002831198809,      0.1824000994,     0.06042576465,       11.17050358,    -0.08925199506,      -1.449717061,     -0.1297808152
          0,           0,          22,      -3.652550446,      -3.280358299,      -3.516602015,      -3.235432709,      -5.956617781,     -0.1308926241,   1.331857137e-06,      0.1153826635,                 1,                 1,                 1,              0.75,       11.19053814,      -1.497050078,    -0.08967996177,   -0.000426972862,      0.1803275766,     0.06106495641,       11.19053814,    -0.08967996177,      -1.497050078,     -0.1337782026
          0,           0,          23,      -3.674416121,      -3.290174495,      -3.532547796,      -3.255939005,       -6.00909692,      -0.181357103,   1.325125221e-06,      0.1148917191,                 1,                 1,                 1,              0.75,       11.19569776,      -1.544079433,    -0.08984364046,  -0.0005713738252,      0.1782782116,     0.06151153692,       11.19569776,    -0.08984364046,      -1.544079433,     -0.1379172131
          0,           0,          24,      -3.694210003,      -3.299761256,      -3.548740437,      -3.276883278,      -6.058868372,     -0.2292364796,   1.318585715e-06,      0.1144139419,                 1,                 1,                 1,              0.75,       11.18749886,      -1.590745763,    -0.08976793278,  -0.0007145197043,      0.1763108217,     0.06177347998,       11.18749886,    -0.08976793278,      -1.590745763,       -0.14218958
          0,           0,          25,      -3.712100788,      -3.309140496,      -3.565106932,      -3.298189491,      -6.106185211,     -0.2747853081,   1.312252791e-06,      0.1139504074,                 1,                 1,                 1,              0.75,       11.16733561,      -1.636987185,    -0.08947764185,  -0.0008546457198,       0.174477635,     0.06185916616,       11.16733561,    -0.08947764185,      -1.636987185,     -0.1465870859
          0,           0,          26,      -3.728300793,      -3.318330963,      -3.581574808,      -3.319783725,       -6.15127703,     -0.3182355824,   1.306137991e-06,      0.1135020097,                 1,                 1,                 1,              0.75,       11.13648823,      -1.682740911,    -0.08899765811,  -0.0009900359765,      0.1728244349,     0.06177723696,       11.13648823,    -0.08899765811,      -1.682740911,      -0.151101575
          0,           0,          27,      -3.743047772,      -3.327345873,      -3.598075331,      -3.341593675,      -6.194284021,     -0.3597404884,   1.300250456e-06,      0.1130694748,                 1,                 1,                 1,              0.75,       11.09613034,      -1.727944048,    -0.08835265516,     -0.0011190724,      0.1713908088,     0.06153649145,       11.09613034,    -0.08835265516,      -1.727944048,     -0.1557249235
          0,           0,          28,      -3.756587381,      -3.336199787,       -3.61454264,      -3.363548734,      -6.235341259,     -0.3994477952,   1.294597358e-06,      0.1126533907,                 1,                 1,                 1,              0.75,       11.04733619,      -1.772534738,    -0.08756676594,   -0.001240216118,      0.1702104401,     0.06114570059,       11.04733619,    -0.08756676594,      -1.772534738,     -0.1604490628
          0,           0,          29,      -3.769159524,       -3.34490347,      -3.630915499,      -3.385579869,       -6.27457053,     -0.4374930276,   1.289185378e-06,      0.1122543124,                 1,                 1,                 1,              0.75,       10.99108797,      -1.816452831,    -0.08666325032,   -0.001352035564,      0.1693113285,     0.06061351787,       10.99108797,    -0.08666325032,      -1.816452831,     -0.1652659716
          0,           0,          30,      -3.780984645,      -3.353466507,      -3.647139747,       -3.40762038,      -6.312065092,     -0.4739877922,   1.284018443e-06,      0.1118725962,                 1,                 1,                 1,              0.75,       10.92828234,      -1.859640703,    -0.08566491533,   -0.001453202918,      0.1687161755,     0.05994842092,       10.92828234,    -0.08566491533,      -1.859640703,     -0.1701677029
          0,           0,          31,      -3.792257553,      -3.361901466,      -3.663168227,      -3.429604151,       -6.34791286,     -0.5090401311,   1.279098247e-06,      0.1115084363,                 1,                 1,                 1,              0.75,       10.85973678,      -1.902043853,    -0.08459377099,   -0.001542511788,      0.1684426695,     0.05915867981,       10.85973678,    -0.08459377099,      -1.902043853,     -0.1751464047
          0,           0,          32,      -3.803143898,      -3.370221738,      -3.678961541,      -3.451469555,      -6.382170113,     -0.5427334579,   1.274424628e-06,        0.11116189,                 1,                 1,                 1,              0.75,       10.78619524,      -1.943611097,    -0.08347102193,   -0.001618878291,      0.1685038743,     0.05825227184,       10.78619524,    -0.08347102193,      -1.943611097,     -0.1801943181
          0,           0,          33,      -3.813779625,      -3.378437941,      -3.694488897,      -3.473158833,      -6.414894291,     -0.5751559836,   1.269995848e-06,      0.1108328981,                 1,                 1,                 1,              0.75,       10.70833356,      -1.984294849,    -0.08231684892,   -0.001681333212,      0.1689085957,     0.05723686434,       10.70833356,    -0.08231684892,      -1.984294849,     -0.1853037952
          0,           0,          34,      -3.824272048,      -3.386562466,      -3.709728974,      -3.494618952,      -6.446106023,     -0.6063695023,    1.26580883e-06,      0.1105213001,                 1,                 1,                 1,              0.75,       10.62676507,      -2.024051303,    -0.08115046232,   -0.001729019693,      0.1696617713,     0.05611975781,       10.62676507,    -0.08115046232,      -2.024051303,     -0.1904673049
          0,           0,          35,      -3.834702177,      -3.394609498,      -3.724668066,      -3.515802587,      -6.475824683,     -0.6364420572,   1.261859362e-06,      0.1102268495,                 1,                 1,                 1,              0.75,       10.54204541,      -2.062840551,    -0.07999009706,   -0.001761210203,      0.1707647977,     0.05490791376,       10.54204541,    -0.07999009706,      -2.062840551,     -0.1956774487
          0,           0,          36,      -3.845127446,      -3.402592629,      -3.739300311,      -3.536669117,      -6.504049094,     -0.6654336506,   1.258142296e-06,      0.1099492275,                 1,                 1,                 1,              0.75,       10.45467731,      -2.100626305,    -0.07885292329,   -0.001777299699,      0.1722158849,     0.05360792407,       10.45467731,    -0.07885292329,      -2.100626305,     -0.2009269385
          0,           0,          37,      -3.855120358,      -3.410435008,      -3.753808219,      -3.557493745,      -6.530759344,      -0.693400751,   1.254038133e-06,      0.1096431049,                 1,                 1,                 1,              0.75,       10.36514911,      -2.137382321,    -0.07775450036,   -0.001776816931,      0.1740125541,     0.05222598906,       10.36514911,    -0.07775450036,      -2.137382321,     -0.2062085453
          0,           0,          38,      -3.864681873,      -3.418092403,      -3.768204125,      -3.578336436,      -6.555898434,     -0.7203808373,    1.24931392e-06,      0.1092913348,                 1,                 1,                 1,              0.75,       10.27391178,      -2.173089579,    -0.07670926196,   -0.001759404462,      0.1761506633,     0.05076783146,       10.27391178,    -0.07670926196,      -2.173089579,     -0.2115153045
