"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[W]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          47,      -4.844963398,      -4.253335336,      -4.695184348,       -4.58309943,      -5.564934524,      -2.156498268,   3.602183347e-06,      0.3174056501,                 3,                 3,                 3,              0.75,       2.139845636,      -1.041686301,      0.1137630136,    0.003453465753,      0.3339172262,     0.04067457106,       2.139845636,      0.1137630136,      -1.041686301,      -0.486804414
          0,           0,          48,      -4.855235521,      -4.264247211,      -4.695896475,      -4.589269123,      -5.557137285,      -2.179573126,   3.607789893e-06,      0.3178243953,                 3,                 3,                 3,              0.75,       2.115651186,      -1.001571768,       0.112760979,    0.003506481975,       0.335385556,     0.03972773891,       2.115651186,       0.112760979,      -1.001571768,     -0.4734106335
          0,           0,          49,      -4.865540674,      -4.274888417,      -4.696497098,      -4.594173482,      -5.548923424,      -2.201539966,   3.613327467e-06,      0.3182378336,                 3,                 3,                 3,              0.75,       2.093273443,     -0.9615427957,      0.1112720285,     0.00353706255,       0.336759917,     0.03872121033,       2.093273443,      0.1112720285,     -0.9615427957,     -0.4593488725
          0,           0,          50,       -4.87577068,      -4.285278275,      -4.697284397,      -4.598174222,      -5.540287556,      -2.222564369,   3.618800884e-06,      0.3186463367,                 3,                 3,                 3,              0.75,       2.072540943,     -0.9216933615,      0.1093179499,     0.00354441398,      0.3379976958,     0.03766547678,       2.072540943,      0.1093179499,     -0.9216933615,     -0.4447165999
          0,           0,          51,      -4.885798059,      -4.295468567,      -4.698457674,      -4.601591647,      -5.531262563,      -2.242698175,   3.624218233e-06,      0.3190505169,                 3,                 3,                 3,              0.75,       2.053287786,     -0.8821180081,       0.106922628,    0.003527959539,      0.3390608344,     0.03657067766,       2.053287786,       0.106922628,     -0.8821180081,     -0.4296124557
          0,           0,          52,      -4.895487868,      -4.305439165,      -4.700146671,      -4.604696589,      -5.521919469,      -2.262030869,   3.629590389e-06,      0.3194511904,                 3,                 3,                 3,              0.75,       2.035354697,     -0.8429108971,      0.1041119161,    0.003487320838,      0.3399159608,     0.03544652761,       2.035354697,      0.1041119161,     -0.8429108971,     -0.4141346462
          0,           0,          53,      -4.904709641,      -4.315190633,       -4.70243791,      -4.607710119,      -5.512300652,      -2.280631992,   3.634930513e-06,        0.31984934,                 3,                 3,                 3,              0.75,       2.018589895,     -0.8041648642,      0.1009134758,    0.003422313363,       0.340534485,     0.03430224986,       2.018589895,      0.1009134758,     -0.8041648642,     -0.3983795154
          0,           0,          54,      -4.913342566,      -4.324736371,      -4.705377686,      -4.610802736,      -5.502264557,      -2.298573207,    3.64025356e-06,      0.3202460786,                 3,                 3,                 3,              0.75,       2.002849672,      -0.765970502,     0.09735656226,    0.003332933435,      0.3408924885,     0.03314656536,       2.002849672,     0.09735656226,      -0.765970502,     -0.3824403363
          0,           0,          55,      -4.921276362,      -4.334085956,      -4.708985295,      -4.614102812,      -5.491794755,      -2.315888102,   3.645575789e-06,      0.3206426128,                 3,                 3,                 3,              0.75,       1.987999048,     -0.7284154603,     0.09347182641,    0.003219342943,      0.3409706292,       0.031987632,       1.987999048,     0.09347182641,     -0.7284154603,     -0.3664063426
          0,           0,          56,      -4.928420298,      -4.343243143,      -4.713256046,       -4.61770441,       -5.48096564,      -2.332569639,   3.650914286e-06,      0.3210402075,                 3,                 3,                 3,              0.75,       1.973912205,     -0.6915837819,     0.08929105379,    0.003081855905,      0.3407539378,     0.03083300486,       1.973912205,     0.08929105379,     -0.6915837819,     -0.3503619767
          0,           0,          57,      -4.934708985,      -4.352204989,      -4.718178774,       -4.62167348,      -5.469698759,      -2.348570948,   3.656286516e-06,      0.3214401528,                 3,                 3,                 3,              0.75,       1.960472813,     -0.6555552262,     0.08484685498,    0.002920931182,      0.3402315689,     0.02968962786,       1.960472813,     0.08484685498,     -0.6555552262,     -0.3343862878
          0,           0,          58,       -4.94010178,      -4.360962698,      -4.723732957,      -4.626056109,      -5.457991433,      -2.363809833,   3.661709915e-06,       0.321843734,                 3,                 3,                 3,              0.75,       1.947574201,     -0.6204048415,     0.08017236309,    0.002737163262,      0.3393965471,     0.02856380886,       1.947574201,     0.08017236309,     -0.6204048415,     -0.3185526082
          0,           0,          59,      -4.944583994,      -4.369505075,      -4.729894183,       -4.63088317,       -5.44583571,      -2.378196764,   3.667201525e-06,      0.3222522045,                 3,                 3,                 3,              0.75,       1.935119337,     -0.5862025275,     0.07530093753,    0.002531271925,       0.338245456,     0.02746119982,       1.935119337,     0.07530093753,     -0.5862025275,     -0.3029283601
          0,           0,          60,      -4.948163735,      -4.377826149,      -4.736633875,      -4.636175114,      -5.433227915,      -2.391619976,   3.672777662e-06,      0.3226667615,                 3,                 3,                 3,              0.75,       1.923020722,     -0.5530125868,     0.07026584783,    0.002304098853,      0.3367780855,     0.02638678464,       1.923020722,     0.07026584783,     -0.5530125868,     -0.2875749494
          0,           0,          61,      -4.950869276,      -4.385910552,      -4.743924918,      -4.641945609,       -5.42018112,      -2.403845019,   3.678453644e-06,      0.3230885263,                 3,                 3,                 3,              0.75,       1.911200253,     -0.5208935708,     0.06509995929,     0.00205659931,      0.3349971288,     0.02534487409,       1.911200253,     0.06509995929,     -0.5208935708,     -0.2725478766
          0,           0,          62,       -4.95274471,      -4.393744372,      -4.751742999,      -4.648203876,      -5.406698511,       -2.41539173,   3.684243541e-06,      0.3235185256,                 3,                 3,                 3,              0.75,       1.899588963,     -0.4898981517,     0.05983551272,    0.001789830707,      0.3329078531,     0.02433911397,       1.899588963,     0.05983551272,     -0.4898981517,     -0.2578969246
          0,           0,          63,       -4.95384674,       -4.40131168,      -4.760064714,      -4.654958011,      -5.392770996,       -2.42640248,   3.690159991e-06,      0.3239576783,                 3,                 3,                 3,              0.75,       1.888126711,     -0.4600729819,     0.05450392406,    0.001504942712,      0.3305177525,     0.02337252386,       1.888126711,     0.05450392406,     -0.4600729819,     -0.2436663701
